folksong,mean.entropy,mean.productivity,mean.Simpsons.D,mean.Yules.K,mean.Sichels.S,mean.Honores.H,p.range,p.entropy,p.std,i.abs.range,i.abs.mean,i.abs.std,i.mode,i.entropy,d.range,d.median,d.mode,d.entropy,d.eq.trans,d.half.trans,d.dotted.trans,len,glob.duration,note.dens,tonalness,tonal.clarity,tonal.spike,int.cont.grad.mean,int.cont.grad.std,int.cont.dir.change,step.cont.glob.var,step.cont.glob.dir,step.cont.loc.var,mode,h.contour,int.cont.glob.dir,int.contour.class,Country
sioux149,0.865391331874065,0.647441558441559,0.00857786088820572,78.0007041659639,0.111730335089195,370.802463114672,18,0.642280882357503,5.185687853155,10,1.26829268292683,1.84689891054321,5,0.48261870029763,3.375,12,5,0.558396316758425,0.357723577235772,0.16260162601626,0.121951219512195,124,74,1.67567567567568,0.833440900831904,1.01775472850059,0.191412167480117,0.745381645381645,1.37168857909716,0.357142857142857,5.00943850678873,-0.282466602009259,2.72727272727273,major,horiz-desc,-1,dccc,sioux
sioux150,0.843447800331967,0.547144573592791,0.0218738836471784,203.459796202312,0.142523579480101,290.515762192936,17,0.6344866393859,5.74303633924788,12,1.94827586206897,1.98611331449231,3,0.516029441483186,1.6875,4,4,0.56850073241007,0.0862068965517242,0.206896551724138,0.241379310344828,59,18.125,3.2551724137931,0.822081596571593,1.38284493732988,0.199538185405848,4.13203003258252,4.53641216276057,0.727272727272727,5.89827793001335,-0.523078366080472,1.53968253968254,minor,descending,-1,cbdb,sioux
sioux151a,0.902373863918111,0.742713549200697,0.014171913055022,130.755338634147,0.0692772952853598,264.063511309443,12,0.480219102961333,3.33415326795041,7,1.4468085106383,1.71703119211871,4,0.493326100899739,0.875,2,2,0.343751453826809,0.595744680851064,0.297872340425532,0.0425531914893617,48,12.5,3.84,0.771044604478806,1.01155156239482,0.191628472419108,3.1479674796748,5.34926273912852,0.625,3.83669829853095,-0.843115390297647,1.11475409836066,major,descending,-1,bceb,siouxa
sioux151b,0.898909568334178,0.741489558992619,0.0161958289100272,151.570662931626,0.0412253694581281,262.022782294298,12,0.484293845626768,3.31495376132403,7,1.4468085106383,1.71703119211871,4,0.493326100899739,1.375,2,2,0.418234358206574,0.361702127659575,0.276595744680851,0.127659574468085,48,11.5,4.17391304347826,0.804689272084931,1.03996295695957,0.197742897423646,2.66478823320929,4.59074653812901,0.5,3.86400519287127,-0.857226525542021,1.04615384615385,major,descending,-1,bccb,siouxb
sioux152,0.8795954612944,0.66059214654673,0.0188422742480774,175.218214441402,0.100423140078313,270.4138146321,19,0.629114436242347,5.65506834439673,7,1.5,1.73205080756888,5,0.519738253201267,1.375,2,2,0.373640186710749,0.568181818181818,0.181818181818182,0.0681818181818182,45,13,3.46153846153846,0.866949706531938,1.12266627619413,0.200811973920554,1.97519379844961,2.39549129678477,0.142857142857143,6.57338736139669,-0.930457915573425,1.06451612903226,minor,descending,-1,dccb,sioux
sioux153,0.819301598621937,0.301227796675007,0.0185440840142697,176.288828463204,0.391197280670965,362.944223548049,14,0.592895221285526,3.93382765255419,12,1.8,1.98984765016975,5,0.59315521303566,1.4375,12,6,0.57084593030483,0.3125,0.2625,0.0875,81,23,3.52173913043478,0.839801964096046,1.11680888105015,0.193412341122843,2.35147927790491,3.1525600011069,0.5625,4.0669432178286,-0.32828951781529,1.45454545454545,major,descending,-1,cbcb,sioux
sioux154,0.879283474833691,0.612943069633175,0.01357699802838,128.816740919097,0.109491219549359,322.629548379268,19,0.567362344051831,3.78766838538583,8,1.85185185185185,1.89809846366773,4,0.563901823054476,1.4375,4,4,0.481994414051737,0.358024691358025,0.246913580246914,0.0740740740740741,82,27.5,2.98181818181818,0.855161840401919,1.31727282827815,0.196851601966207,2.61367164870815,3.72662675964274,0.714285714285714,3.46917881356162,-0.474187550558876,1.71052631578947,minor,descending,-1,ccbc,sioux
sioux155,0.821645727536997,0.517018828823657,0.0123357769133109,99.8686575948714,0.205174825174825,310.452086170959,12,0.42585542084316,4.41306642591102,12,1.47826086956522,2.25967654929127,4,0.416537440338496,1.375,2,2,0.416492566244078,0.347826086956522,0.318840579710145,0.0434782608695652,70,19,3.68421052631579,0.811380506676399,1.13831514001579,0.249591183478419,1.03874229440909,1.67099874539348,0.4,4.33578579516314,-0.382335930602654,1.171875,minor,descending,-1,cccc,sioux
sioux156,0.87868612346577,0.631072884416384,0.0139333415001443,131.424737057724,0.123007458305942,314.408068434438,12,0.533334922424928,3.53041222113682,9,1.94871794871795,1.89940138141616,4,0.587092534153242,1.4375,12,2,0.558526406509597,0.230769230769231,0.217948717948718,0.166666666666667,79,23.5,3.36170212765957,0.837081866216237,1.0578275603358,0.185639865150062,4.41190652647023,6.21113550940539,0.451612903225806,4.29984741389801,-0.416751881691204,2.07843137254902,major,descending,-1,cebb,sioux
sioux157,0.866048002952517,0.546396112108594,0.0175420949465042,167.229730627764,0.192015092750387,310.207723727366,14,0.627174962638532,4.55533375765693,14,2.02941176470588,2.10167373410709,4,0.547342448225095,0.6875,8,2,0.535826597474348,0.338235294117647,0.191176470588235,0.161764705882353,69,14.625,4.71794871794872,0.654204591240686,1.00631942696689,0.144992912556827,3.83822059047016,6.35804448250014,0.25,4.7413871680556,-0.392361414270318,1.68292682926829,major,descending,-1,cccb,sioux
sioux158,0.880721861330628,0.610984126984127,0.0151816648530644,137.797392290249,0.161850832286938,276.915271836522,19,0.626956408470486,5.86685605754905,10,2.02040816326531,1.7852380317291,3,0.5562968729215,1.75,3,1,0.532692512727517,0.183673469387755,0.0816326530612245,0.183673469387755,50,22.5,2.22222222222222,0.861362971189737,1.22697792671977,0.22292151815122,2.1613356881214,4.26787279394721,0.363636363636364,5.72976340517174,-0.891914300916604,1.17307692307692,minor,descending,-1,bccc,sioux
sioux159,0.833325520684542,0.527569444444444,0.0186781952023936,176.172534407281,0.163002908963741,331.871433210543,14,0.51645567329353,3.69208441693471,8,1.31645569620253,1.79418079154683,4,0.460877488126355,1.375,6,3,0.509231207483523,0.518987341772152,0.164556962025316,0.0632911392405063,80,23.5,3.40425531914894,0.891039732242797,1.35497965225813,0.236856018974871,2.18956683855239,5.03291201888478,0.8,3.78996420327205,-0.549508195289105,1.11475409836066,major,descending,-1,bccc,sioux
sioux160,0.827260781000667,0.401438654225032,0.0184923480732449,175.793707775128,0.29826405119088,352.891430787419,12,0.580722199276524,3.58974362914767,9,1.56626506024096,1.59414149297294,4,0.530889485303951,1.375,6,1,0.581325216300871,0.313253012048193,0.168674698795181,0.0843373493975904,84,29.5,2.84745762711864,0.826814839838012,1.04308655271024,0.166586933554287,2.26168828416995,3.48882331350367,0.411764705882353,3.67261422396843,-0.372101669624476,1.82539682539683,major,descending,-1,bdcc,sioux
sioux161,0.800094267228176,0.376944535978915,0.0158143691110546,143.373451286802,0.302626123876124,360.382095959079,14,0.548497004313743,3.94858021983505,10,1.32558139534884,1.74519077308853,5,0.48914014121555,1.25,3,1,0.441412851528076,0.0116279069767442,0.0232558139534884,0.337209302325581,87,31.125,2.79518072289157,0.92228436849078,1.37186350557201,0.210474215291178,1.71940358060538,2.82251506496865,0.352941176470588,3.6072017911263,-0.483546895879567,1.3015873015873,minor,descending,-1,bcdc,sioux
sioux162,0.841437008669996,0.407029391660971,0.0230566965993247,221.882044515455,0.301972811671088,317.945009019262,12,0.480553747459372,3.51622363652876,12,1.83606557377049,2.19985096365528,5,0.571359060864189,1.375,2,2,0.398652613285933,0.409836065573771,0.229508196721311,0.131147540983607,62,18.5,3.35135135135135,0.931266651836303,1.42664887337547,0.23113021292517,4.05745511319282,6.2311898622564,0.526315789473684,3.75886049994736,-0.359217321001563,1.60655737704918,minor,descending,-1,adbc,sioux
sioux163,0.909901206431247,0.730186205087857,0.016969015773107,163.073472862255,0.08,262.007277041143,12,0.551309071812118,3.94356321380247,5,1.51111111111111,1.53181743248491,5,0.550527993660406,1.875,12,5,0.613048196397772,0.244444444444444,0.311111111111111,0.133333333333333,46,23.5,1.95744680851064,0.842225297403745,1.14953880522677,0.229858241017576,1.0193853427896,1.10189683988067,0.5,3.56980699002905,-0.536308238643515,0.622950819672131,major,descending,-1,bcbc,sioux
sioux164,0.846280612916653,0.517098392835235,0.0160684392632881,150.841848966766,0.172479674796748,333.891547532816,16,0.593448439924773,5.06016583284389,12,2.02409638554217,2.21951380972774,7,0.602786619682756,0.875,2,2,0.483337895633305,0.265060240963855,0.27710843373494,0.120481927710843,84,27.75,3.02702702702703,0.760308337697004,1.12129791916977,0.18701789240267,3.92729324561741,6.85222277067975,0.52,5.20746071121267,-0.399330442852523,2.05970149253731,major,descending,-1,cccc,sioux
sioux165,0.805304505400877,0.296897909136447,0.0218344950245704,207.005088411191,0.344223984264552,350.100359120905,12,0.499096685432532,3.68109638917809,12,1.7948717948718,1.98931544943882,4,0.542634572671785,1.375,4,4,0.526847809178734,0.256410256410256,0.320512820512821,0.115384615384615,79,35.5,2.22535211267606,0.841391909185133,1.06478890932306,0.195668358434907,1.4016571060349,2.07908460024669,0.4375,4.28894982370954,-0.429015020643982,2,major,descending,-1,cccb,sioux
sioux166,0.861967485215103,0.567777777777778,0.0171408138608296,164.086566725456,0.142612344815527,328.149286187145,15,0.609044482953816,4.34361316286821,12,1.5375,1.848322879898,6,0.597195529949049,1.375,3,1,0.592297103608331,0.1875,0.25,0.0875,81,33.625,2.4089219330855,0.701831551709073,1.17645024053409,0.181324335468673,1.03878896117702,1.19395072652321,0.25,4.12834707378872,-0.426495433774102,0.655172413793103,major,descending,-1,bccb,sioux
sioux167,0.85956489022794,0.534197457388947,0.0179259194162236,167.046318921702,0.19948499776086,298.310163419522,13,0.548923612424606,3.92484032601321,12,1.7,2.16521028845245,6,0.598913216885942,0.875,3,1,0.405779161122587,0.2,0.05,0.316666666666667,61,20.5,2.97560975609756,0.868058762279952,1.18878451473778,0.202384345690956,1.46224410088494,1.63458892726722,0.142857142857143,4.05866077330038,-0.659486482378542,1.30909090909091,minor,descending,-1,ccbc,sioux
sioux168,0.875321583585835,0.645040371463208,0.0172280245406059,162.973995916087,0.0733402132782938,298.353618623154,19,0.643526409038571,6.0314830579873,15,1.92307692307692,2.48311606346046,6,0.564064782541759,1.375,9,3,0.560812259391148,0.292307692307692,0.215384615384615,0.153846153846154,66,28,2.35714285714286,0.903795034890667,1.25262526550887,0.212467106975519,2.17918566435457,2.68564890217449,0.444444444444444,6.24244934594578,-0.610804388839072,1.6865671641791,minor,descending,-1,bdac,sioux
sioux169,0.862774493635527,0.593569538826917,0.0145908427064183,134.161923342771,0.142840722495895,309.10450238571,19,0.58591868533598,5.38990785077436,12,1.87142857142857,2.42523824361696,5,0.48887081939245,1.375,6,3,0.526318526302879,0.457142857142857,0.128571428571429,0.128571428571429,71,20,3.55,0.77481945867223,1.05304908984141,0.183969911805751,2.21848234856931,2.86026283975903,0.555555555555556,5.93969302605085,-0.569205490808139,1.5,major,descending,-1,cbcb,sioux
sioux170,0.889551184131015,0.634807451329949,0.015965020279446,154.747350362799,0.145624567986571,311.656272271499,12,0.565302156579055,3.83574061400736,5,1.43283582089552,1.49973614444003,5,0.606293592152078,1.875,9,1,0.617272964973954,0.208955223880597,0.17910447761194,0.17910447761194,68,28.5,2.3859649122807,0.726796790561335,1.1562684930815,0.219877422514874,1.00510744703567,2.30307564798408,0.125,3.80006265612505,-0.578805110227452,1.20634920634921,minor,descending,-1,cccc,sioux
sioux171,0.877798329699418,0.630857142857143,0.0191779018462055,178.786394557823,0.120652662872343,261.701823636886,12,0.511482513599096,4.03557413336177,5,1.27272727272727,1.5152501729684,4,0.464243235497352,0.875,4,4,0.553900590350506,0.136363636363636,0.272727272727273,0.0909090909090909,45,22.5,2,0.861000453750201,1.15867114077137,0.230259270102321,0.533333333333333,0.459131129121325,0,3.64014100913907,-0.586669452187095,0.678571428571429,major,descending,-1,bccc,sioux
sioux172,0.848191146130028,0.597988988698928,0.0163946768787233,149.472175871818,0.102833092833093,298.910612956671,17,0.628925728566677,4.99941721545347,12,1.21538461538462,2.00384246271622,4,0.419735685460377,1.9375,7,6,0.604481701612599,0.2,0.107692307692308,0.246153846153846,66,35,1.88571428571429,0.808802433516665,1.00736582077236,0.201926243880079,1.22769230769231,1.6956789870966,0.428571428571429,5.19265304765523,-0.628162421518293,0.887096774193548,major,descending,-1,ccdc,sioux
sioux173,0.890743281031868,0.639041751308995,0.0150538651188203,144.678634964349,0.124719062954357,302.638533461399,19,0.576596134500663,4.984502838017,16,2.35294117647059,2.44195117656495,7,0.640883855941906,1.625,6,2,0.569999407632053,0.352941176470588,0.132352941176471,0.132352941176471,69,22.75,3.03296703296703,0.807471695351171,1.33483986794838,0.212482377157932,3.55439743846665,4.91840940953752,0.529411764705882,5.37214413990659,-0.468416599844625,1.81481481481482,major,descending,-1,ccca,sioux
sioux174,0.878679005914308,0.625136054421769,0.0125433954904232,115.698847188157,0.160660907719731,313.965912005508,12,0.52529645843198,3.89924874645738,5,1.47826086956522,1.63247102174239,4,0.514613493614083,0.9375,8,2,0.497682709990427,0.449275362318841,0.130434782608696,0.0869565217391304,70,18,3.88888888888889,0.809485884909933,1.00250127706109,0.218243223316764,1.4658084172913,3.65693477539421,0.125,3.89138242053607,-0.550898847485654,0.909090909090909,minor,descending,-1,cccc,sioux
sioux175,0.848188721015055,0.450081395348837,0.0199410146351482,191.880332447339,0.233235653235653,327.497093539006,15,0.58518883560204,4.66046344445513,12,1.75714285714286,1.82125704546966,3,0.51324807545418,0.6875,24,4,0.613923554841265,0.328571428571429,0.128571428571429,0.171428571428571,71,18.0938,3.92399606495043,0.838776242872561,1.22137616936693,0.220366662572921,1.93389679194642,2.34447069526633,0.222222222222222,4.80852468366531,-0.318445220616842,1.36764705882353,minor,descending,-1,adbc,sioux
sioux176,0.880167565934129,0.644393253805019,0.0197224994522204,193.10596957469,0.0808914728682171,315.122866093802,12,0.530181336580476,3.74447950462589,12,1.85915492957746,2.11994457237439,3,0.500450215998795,1.1875,6,6,0.56371023416379,0.323943661971831,0.112676056338028,0.197183098591549,72,21.5,3.34883720930233,0.814951387315098,1.22981003267789,0.197837706342473,1.95786908069123,2.27525230101762,0.857142857142857,3.96592891546917,-0.463440406508378,1.57692307692308,minor,descending,-1,bcbc,sioux
sioux177,0.863189536168669,0.616550013564314,0.0163506534798024,153.098945635099,0.1393617080395,309.674324394814,12,0.563636864679202,3.93560992235392,9,1.43283582089552,1.81094216728279,4,0.450726050724617,0.875,2,2,0.467382561454627,0.313432835820896,0.298507462686567,0.0895522388059701,68,23.625,2.87830687830688,0.840296787551917,1.04125428001172,0.199811875450485,1.35593220338983,2.5072799402224,0.428571428571429,4.07342074173973,-0.470331402060963,0.971428571428571,major,descending,-1,cacb,sioux
sioux178,0.805057014436618,0.491419232108887,0.0225425074979699,207.121465985816,0.134109686609687,307.221540272974,21,0.579480375075082,5.83311592888908,12,1.71641791044776,2.53942232842405,5,0.459112588387628,1.375,2,2,0.411026761262265,0.582089552238806,0.164179104477612,0.0597014925373134,68,21,3.23809523809524,0.718207158603935,1.00035393251438,0.20242082151006,2.49206948001469,4.16962595092162,0.4,5.55678713923065,-0.553029126351653,1.40909090909091,minor,descending,-1,cbbc,sioux
sioux179,0.859083790918906,0.64128644541114,0.0142707926996264,128.738854747404,0.0920801033591731,308.693083926593,12,0.490373894741372,4.31151189362306,12,1.54285714285714,2.26303447869444,4,0.475607231020887,1.4375,12,5,0.613613142576426,0.228571428571429,0.185714285714286,0.171428571428571,71,22.25,3.19101123595506,0.811549546670703,1.00845689056833,0.192452199546882,0.946308242008585,2.94107351617454,0.5,4.07357202845835,-0.575468760605228,1.4,major,descending,-1,bccc,sioux
sioux180,0.923783730376997,0.78648275862069,0.0157931034482759,147.618549346017,0.0772727272727273,218.976260425469,8,0.406536833913462,2.48060659736869,5,1.4375,1.54371775792372,3,0.439322130582585,0.875,2,2,0.486321922754133,0.375,0.125,0.125,33,10,3.3,0.79290660351585,1.19796754026399,0.199911053003727,0.8,0.600479351422297,0,2.33983954461997,-0.643679940285255,0.657142857142857,minor,descending,-1,cccc,sioux
sioux181,0.805099194268404,0.355606971975393,0.0368027391711602,333.172799678467,0.379249084249084,256.441251554401,10,0.40756375946353,2.55519710747811,5,1.36666666666667,1.69142529844799,3,0.404858353479594,0.875,6,3,0.431392159561291,0.6,0.166666666666667,0.0333333333333333,31,9.5,3.26315789473684,0.694953950716963,1.14840650701659,0.161267104029859,2.84812030075188,4.32392289038122,0.8,2.65410353859102,-0.737233578947155,0.585714285714286,major,descending,-1,cbbb,sioux
sioux182,0.846076872522853,0.558015232848993,0.0232363686925539,196.930776727012,0.255123177476119,228.521969548912,8,0.365638957446912,2.42015347801392,5,1.17857142857143,1.56474045720455,3,0.369135002728428,1.3334,3,1,0.410958258261072,0.535714285714286,0.142857142857143,0.0357142857142857,29,8.5,3.41176470588235,0.783601855527413,1.0680870716301,0.193005508929881,0.588235294117647,0,0,2.4435825279895,-0.686451904707109,0.507692307692308,minor,descending,-1,cccc,sioux
sioux183,0.832695359331193,0.477482512837606,0.0186135311494755,168.619259556264,0.24279126670431,302.898533073068,12,0.581047787933077,4.43650083765795,12,1.14285714285714,2.00690053804,5,0.398451791080316,1.25,6,3,0.507038565451279,0.301587301587302,0.333333333333333,0.0793650793650794,64,18.5,3.45945945945946,0.762650857373259,1.31203049052966,0.18622985469293,1.6262632464359,4.40248420690194,0.666666666666667,4.32757745017944,-0.426595968800735,0.952380952380952,minor,descending,-1,bccc,sioux
sioux184,0.875885546935353,0.64933938736785,0.0137436443596939,129.260293167888,0.0924149659863946,322.91118056025,12,0.486061305448585,3.44953570163157,7,1.58904109589041,1.92090557664836,4,0.504231517886782,1.4375,4,4,0.508821517116251,0.438356164383562,0.246575342465753,0.0547945205479452,74,23,3.21739130434783,0.830976771169523,1.05012530176903,0.185669641826528,2.95533180778032,4.69477416090245,0.526315789473684,3.77565003664206,-0.484143191457855,1.48571428571429,major,descending,-1,cebb,sioux
sioux185,0.855743028859865,0.542596371882086,0.0155590202441119,146.428879941999,0.149833198528851,335.546795346156,17,0.642064518987289,4.9612993028425,10,1.53947368421053,1.84348068951958,6,0.555121348641723,0.875,2,2,0.452637896525241,0.328947368421053,0.434210526315789,0.0526315789473684,77,23,3.34782608695652,0.908285330587864,1.47921338054707,0.221083381390995,2.10622078032315,3.01734118272529,0.263157894736842,4.94563700617275,-0.517650339379062,1.31746031746032,minor,descending,-1,acbc,sioux
sioux186,0.806323742960919,0.363274652403112,0.0145042238998045,134.940591421807,0.30040391321884,380.149191062086,13,0.559992036079327,3.48168842149267,8,1.2962962962963,1.97772293902295,5,0.515939422945297,1.4375,4,4,0.434207188667541,0.481481481481482,0.268518518518519,0.037037037037037,109,32.5,3.35384615384615,0.850248601647634,1.3016140591714,0.212157610820266,2.00808728246855,3.54218403075969,0.476190476190476,4.39895515453533,-0.774677763410434,1.2258064516129,minor,descending,-1,bbcb,sioux
sioux187,0.855995362101701,0.530779793676345,0.0144515928657236,133.71067982941,0.149406850459482,332.813951495034,19,0.557933456963955,3.84902135248376,14,2.07407407407407,2.33333333333333,7,0.669388251502913,0.875,4,2,0.534422695852562,0.345679012345679,0.160493827160494,0.185185185185185,82,24.5,3.3469387755102,0.858710882973004,1.17598351670286,0.202434361858205,2.42196123398535,5.15816158551582,0.368421052631579,4.0859182433275,-0.478169057587466,1.58333333333333,major,descending,-1,dbcc,sioux
sioux188,0.84570717503269,0.477751322751323,0.019253617410973,185.183890428599,0.226728826728827,333.192807367447,12,0.524160612713261,3.48488801031603,5,1.625,1.56200941665584,4,0.510778842815652,1.125,2,1,0.469119257678054,0.3125,0.1375,0.225,81,28,2.89285714285714,0.89828800154911,1.380286533278,0.212043294046219,1.5840737195441,2.06637812799575,0.333333333333333,3.27927020137302,-0.348628165501395,1.01538461538462,minor,descending,-1,bcbc,sioux
sioux189,0.93379873974824,0.826123301985371,0.0110613524406628,99.8330510815648,0.0326923076923077,228.246761500477,14,0.542118676915083,4.06109498688377,5,1.72222222222222,1.79858851183939,5,0.592541846241915,1.875,3,1,0.500187463511305,0.194444444444444,0.25,0.138888888888889,37,12.5,2.96,0.93077970719135,1.44941492325082,0.223925474761909,1.58603628091363,1.83879882487075,0.25,4.06662933153279,-0.823225852161852,0.898550724637681,minor,descending,-1,cbcc,sioux
sioux190,0.82787312164543,0.521166112868899,0.0211899793893202,199.058328774126,0.107180351514717,318.798316748813,12,0.4799258316514,3.41546305708145,7,1.32352941176471,1.73154384112817,4,0.468535639874262,1.9375,12,6,0.64071939286364,0.205882352941176,0.25,0.0882352941176471,69,23.5,2.93617021276596,0.858710122113214,1.08110997986493,0.202482985182582,1.59321014598186,2.78206051721466,0.333333333333333,3.71969866952827,-0.42423925412837,1.11864406779661,minor,descending,-1,bdcc,sioux
sioux191,0.803144639296334,0.383362588908553,0.0199636055208624,187.758600457932,0.277259182259182,348.305451603242,12,0.496910073748784,3.51534788785923,12,1.48936170212766,2.27063858599182,5,0.491135515990506,0.875,2,2,0.393056804118672,0.5,0.382978723404255,0.0531914893617021,95,25,3.8,0.805690894181923,1.01133807373978,0.178895012860376,3.06684576449545,4.79893272837796,0.304347826086957,3.57670249005568,-0.334068030275681,1.49253731343284,major,convex,1,edcb,sioux
sioux192,0.561472601638303,0.133940671102799,0.0197638385428761,149.627074435012,0.393378103378103,300.454640067542,13,0.503122526352608,4.64531456076131,10,0.606382978723404,1.46072662067627,3,0.227554475035735,0.8334,2,1,0.119080061131108,0.861702127659575,0.106382978723404,0,95,19,5,0.723496697560891,1.39991097659603,0.189997353510788,0.675002785790296,1.26819087822277,0,4.67871225577708,-0.557004514851924,0.558823529411765,minor,descending,-1,ccac,sioux
sioux193,0.867173368060754,0.642121162764781,0.00930098885075807,81.9717824877425,0.0831320615829057,331.872515925815,12,0.493918952843413,3.7546362215642,9,1.68181818181818,2.22082854242241,5,0.521347910682251,0.9375,4,4,0.41922619557004,0.397727272727273,0.386363636363636,0.0340909090909091,89,21.5,4.13953488372093,0.903772951879612,1.23074992986372,0.207241482010522,2.83211078824053,4.40893810249262,0.428571428571429,3.85396504848994,-0.497037697902727,1.58064516129032,minor,descending,-1,ccbc,sioux
sioux194,0.876681633027757,0.62765565446967,0.0102933449801681,94.4249722321248,0.113911193768125,329.095889662328,12,0.4956781938107,3.54073046369637,7,1.34090909090909,1.95869041187513,5,0.501308976563734,0.875,2,2,0.418244372987493,0.329545454545455,0.386363636363636,0.0681818181818182,89,25.5,3.49019607843137,0.76488885712915,1.09010943602522,0.183908595185335,1.80737058080808,4.32962598337044,0.2,3.65787999693641,-0.495187332748702,1.38028169014085,major,descending,-1,becc,sioux
sioux195,0.733626061831625,0.265462421049685,0.0311806800799781,292.215080671733,0.208083296014331,350.057016194986,27,0.720670032487939,8.08021191314952,5,1.36,1.60775149350416,4,0.382487992256517,1.375,4,1,0.470535706457186,0.2,0.0933333333333333,0.186666666666667,76,22.25,3.41573033707865,0.880209468106462,1.23217536670722,0.207697298008045,1.86067478459532,3.04593230837356,0.333333333333333,7.83792071326444,-0.983665126893716,0.857142857142857,minor,descending,-1,cbdb,sioux
sioux196,0.827423708116202,0.438259722733407,0.0153822407831366,141.240175120334,0.256364034447526,339.253131265159,14,0.459689754801286,3.56490511509533,8,1.5421686746988,2.07365122087492,4,0.482084018961744,1.375,12,5,0.552756765098843,0.373493975903614,0.204819277108434,0.0963855421686747,84,39.5,2.12658227848101,0.704657549060723,1.07930928643723,0.176438601167132,0.705395115344244,1.1805826636285,0.375,3.94411650402925,-0.522156461946256,1.70491803278689,minor,descending,-1,cccc,sioux
sioux197,0.790638514913634,0.263093179402257,0.0282021035311144,267.63468781661,0.423103678929766,331.184772985528,15,0.549864896375885,4.40063333742904,12,1.5,2.19784177651083,3,0.464833969620373,1.875,6,3,0.475488872103905,0.6,0.2,0.0166666666666667,61,17.5,3.48571428571429,0.815911932155707,1.24116178484889,0.237833164609795,3.86922990529607,4.57691888124713,0.8,4.65009180760333,-0.359054532930529,1.22388059701493,major,convex,-1,dabc,sioux
sioux198,0.900381357753138,0.661348027909122,0.023071899538342,222.905565477732,0.143481404179345,246.487543316059,15,0.5429007019326,4.90463680458339,7,1.47058823529412,1.79621308916163,6,0.578498676789924,1.375,6,5,0.583227989862548,0.264705882352941,0.0588235294117647,0.176470588235294,35,12,2.91666666666667,0.777167824809894,1.25665212153047,0.237492685226862,2.64780543720249,3.9507357336393,0.571428571428571,4.47036179915951,-0.780842133169788,0.78125,minor,descending,-1,ccbc,sioux
sioux199,0.711652661537907,0.220042051390564,0.0350909736492789,306.03503630206,0.218457229045464,316.929201482572,21,0.677319421259544,6.47046145802405,14,1.5,2.15581561911184,4,0.470356919499312,1.375,4,2,0.531312043543609,0.32258064516129,0.0161290322580645,0.129032258064516,63,23,2.73913043478261,0.846999240068744,1.14074643969242,0.196539298146993,2.61697527050304,3.42255211172861,0.384615384615385,6.4609279320845,-0.715715613769462,1.74509803921569,major,descending,-1,bbdb,sioux
sioux200,0.815998757584376,0.572038521279901,0.0215074987661195,182.163742622441,0.107290294246816,258.622733889771,15,0.497631530944766,5.1113217230084,5,0.7,1.38119234999775,5,0.290380408081868,1.4375,2,2,0.290048755486519,0.65,0.225,0.025,41,11,3.72727272727273,0.868565606238205,1.60445813330482,0.255724738467506,2.18520939239893,2.69557388984098,0.6,5.04366895139125,-0.928524281446715,0.5,minor,descending,-1,dacc,sioux
sioux201,0.879381819489204,0.563864687110123,0.0195146363932876,189.664157686717,0.194593910712332,304.704546711667,17,0.577664863380253,4.63758682274106,12,2.125,2.33333333333333,4,0.56794986654654,1.875,6,1,0.495112633261616,0.21875,0.234375,0.109375,65,19.5,3.33333333333333,0.832672020130989,1.14221295224111,0.215127746446508,2.38504104591061,4.74297753439317,0.2,4.49213033789956,-0.374510731678314,1.36666666666667,major,convex,-1,cbcc,sioux
sioux202,0.865058197804974,0.52275596766938,0.0187406869358332,177.226912072557,0.237486772486773,296.144356625878,27,0.690602954882365,7.75708797121081,5,1.75862068965517,1.73012873294067,4,0.533819107731328,1.375,4,2,0.511203623231875,0.431034482758621,0.0862068965517242,0.137931034482759,59,15.5,3.80645161290323,0.786664588954135,1.04514465917379,0.205145033858408,3.61301763050908,4.17155182043127,0.7,7.83424506564162,-0.904720331171285,1.27272727272727,major,descending,-1,bebb,sioux
sioux203,0.872590433920795,0.633333333333333,0.020934145574555,200.087159863946,0.061286717752235,275.87981431601,14,0.508230586517127,4.30185307770574,12,1.81132075471698,2.16667597035701,5,0.558389432218489,0.8334,3,2,0.436682355170593,0.433962264150943,0.188679245283019,0.0754716981132076,54,20,2.7,0.803178023921458,1.09241374535178,0.204188462816038,1.21059844677935,4.08200318294369,0,4.21328144162351,-0.711015002987416,1.21518987341772,minor,convex,-1,ecbc,sioux
sioux204,0.896653484068692,0.772605042016807,0.0154485761916102,115.771485064614,0.0518925518925519,172.324727009472,5,0.258757390935523,1.45281517639337,3,1.04545454545455,1.32655201923643,3,0.394368341437735,1.875,6,2,0.561107994238041,0.0909090909090909,0.181818181818182,0.0909090909090909,23,15.5,1.48387096774194,0.679749641686349,1.00281954676707,0.233414471422018,0.838709677419355,1.00734790822953,0.666666666666667,1.50655134983743,-0.414667575870057,0.353846153846154,minor,horiz-desc,-1,cccc,sioux
sioux206,0.779928284370214,0.343743386243386,0.0214761193125204,190.684987472355,0.334199134199134,317.755316021372,12,0.525723698353445,3.62582544663853,7,1.33898305084746,1.81573742492121,5,0.507887420089075,0.875,6,3,0.390685250547475,0.610169491525424,0.135593220338983,0.0338983050847458,60,14,4.28571428571429,0.909647802947401,1.29862376551257,0.244644794800075,2.16589306652165,3.68278699033877,0.571428571428571,3.91722356193678,-0.690408372441945,1.1969696969697,minor,descending,-1,cbcc,sioux
